"Time [us]","re(SP(DSi1)) [mV]","re(SP(DSi2)) [mV]","re(SP(DSi3)) [mV]","re(SP(DSi4)) [mV]","re(SP(DSq1)) [mV]","re(SP(DSq2)) [mV]","re(SP(DSq3)) [mV]","re(SP(DSq4)) [mV]"
20.5,10.8697344987513,-5.99852183699299,-15.1840498021367,17.2478254531502,-0.222673267516684,8.6611116871205,-8.90157670371248,-9.83560975987026
20.625,10.8697344987513,-5.99852183699299,-15.1840498021367,17.2478254531502,-0.222673267516684,8.6611116871205,-8.90157670371248,-9.83560975987026
20.75,10.8697344987513,-5.99852183699299,-15.1840498021367,17.2478254531502,-0.222673267516684,8.6611116871205,-8.90157670371248,-9.83560975987026
20.875,10.8697344987513,-5.99852183699299,-15.1840498021367,17.2478254531502,-0.222673267516684,8.6611116871205,-8.90157670371248,-9.83560975987026
21,-0.224662617046829,8.66161970403755,-8.8988499409231,-9.83784697589603,-10.869259761397,5.9969813728282,15.1848515222637,-17.2468718758443
21.125,-0.224662617046829,8.66161970403755,-8.8988499409231,-9.83784697589603,-10.869259761397,5.9969813728282,15.1848515222637,-17.2468718758443
21.25,-0.224662617046829,8.66161970403755,-8.8988499409231,-9.83784697589603,-10.869259761397,5.9969813728282,15.1848515222637,-17.2468718758443
21.375,-0.224662617046829,8.66161970403755,-8.8988499409231,-9.83784697589603,-10.869259761397,5.9969813728282,15.1848515222637,-17.2468718758443
21.5,-0.224662617046829,8.66161970403755,-8.8988499409231,-9.83784697589603,-10.869259761397,5.9969813728282,15.1848515222637,-17.2468718758443
21.625,-0.224662617046829,8.66161970403755,-8.8988499409231,-9.83784697589603,-10.869259761397,5.9969813728282,15.1848515222637,-17.2468718758443
21.75,-0.224662617046829,8.66161970403755,-8.8988499409231,-9.83784697589603,-10.869259761397,5.9969813728282,15.1848515222637,-17.2468718758443
21.875,-0.224662617046829,8.66161970403755,-8.8988499409231,-9.83784697589603,-10.869259761397,5.9969813728282,15.1848515222637,-17.2468718758443
22,-10.8711657108437,5.99739807995449,15.1875356467479,-17.2489946203576,0.225221178500409,-8.66313879050858,8.89949298518743,9.83888219714779
22.125,-10.8711657108437,5.99739807995449,15.1875356467479,-17.2489946203576,0.225221178500409,-8.66313879050858,8.89949298518743,9.83888219714779
22.25,-10.8711657108437,5.99739807995449,15.1875356467479,-17.2489946203576,0.225221178500409,-8.66313879050858,8.89949298518743,9.83888219714779
22.375,-10.8711657108437,5.99739807995449,15.1875356467479,-17.2489946203576,0.225221178500409,-8.66313879050858,8.89949298518743,9.83888219714779
22.5,-10.8711657108437,5.99739807995449,15.1875356467479,-17.2489946203576,0.225221178500409,-8.66313879050858,8.89949298518743,9.83888219714779
22.625,-10.8711657108437,5.99739807995449,15.1875356467479,-17.2489946203576,0.225221178500409,-8.66313879050858,8.89949298518743,9.83888219714779
22.75,-10.8711657108437,5.99739807995449,15.1875356467479,-17.2489946203576,0.225221178500409,-8.66313879050858,8.89949298518743,9.83888219714779
22.875,-10.8711657108437,5.99739807995449,15.1875356467479,-17.2489946203576,0.225221178500409,-8.66313879050858,8.89949298518743,9.83888219714779
23,0.223394377639938,-8.6628083953411,8.90213629278021,9.83686799130104,10.8718033137941,-5.99889666601364,-15.1870425783807,17.2501067270503
23.125,0.223394377639938,-8.6628083953411,8.90213629278021,9.83686799130104,10.8718033137941,-5.99889666601364,-15.1870425783807,17.2501067270503
